599;;B000002V0Y;;Masada;;Music;;54181;;5;;7;;3,,,,,,,
600;;B000002V0T;;American Patriot;;Music;;3430;;5;;4;;55,,,,,,,
601;;0964742101;;Construction Surveying and Layout;;Book;;733109;;5;;0;;0,,,,,,,
602;;B000002V0W;;No Cover, No Minimum;;Music;;114162;;5;;10;;2,,,,,,
603;;0927015153;;ARCOLOGY - THE CITY IN THE IMAGE OF MAN;;Book;;74773;;5;;0;;0,,,,,,,
604;;B000002V0P;;Beauty & The Beat;;Music;;39700;;0;;4;;11,,,,,,,
605;;0893913375;;The Training and Hiring of Journalists;;Book;;2046366;;0;;2;;0,,,,,,,
606;;B000002V0Q;;Countdown to Extinction;;Music;;21104;;5;;1;;138,,,,,,,
607;;0531302989;;Everyones Sleepy;;Book;;866578;;4;;7;;1,,,,,,,
608;;B000002V0S;;The Best of James Bond 30th Anniversary;;Music;;37866;;5;;16;;17,,,,,,,
609;;0679767231;;Dark Specter (Vintage Crime/Black Lizard);;Book;;240418;;5;;3;;9,,,,,,,
610;;096312465X;;Glory for Sale;;Book;;605998;;5;;2;;6,,,,,,,
611;;0884897761;;Written on Our Hearts;;Book;;41607;;5;;1;;1,,,,,,,
612;;1881235254;;Pitching In;;Book;;615889;;4;;7;;4,,,,,,,
613;;0618096337;;When Mammoths Walked the Earth;;Book;;840244;;3;;3;;1,,,,,,,
614;;0595176518;;Calli's Outlaw;;Book;;1677820;;0;;1;;0,,,,,,,
615;;2831570492;;Berlitz China (Berlitz Pocket Guides);;Book;;568237;;4;;2;;0,,,,,,,
616;;0912661119;;Proudly We Serve;;Book;;344438;;5;;1;;1,,,,,,,
617;;0425182681;;The Keys of Hell;;Book;;318321;;5;;2;;11,,,,,,,
618;;0910413401;;Building Machines (Pamphlet Architecture, No 12);;Book;;205832;;5;;2;;1,,,,,,
619;;B000002V06;;Testifyin'!;;Music;;92844;;5;;3;;5,,,,,,,
620;;B000002V02;;The Best of Fattburger;;Music;;59695;;5;;6;;1,,,,,,,
621;;0967294215;;So, Who Do You Think You Are?;;Book;;774279;;1;;4;;6,,,,,,
622;;B000002V07;;So Tonight That I Might See;;Music;;1659;;5;;3;;79,,,,,,,
623;;0262071819;;Musical Networks;;Book;;1003888;;0;;7;;0,,,,,,,
624;;0521011892;;Feeling and Thinking;;Book;;574338;;5;;6;;1,,,,,,,
625;;0787270180;;Law for Recreation and Sport Managers;;Book;;613052;;5;;3;;0,,,,,,,
626;;0323019463;;Wong's Essentials of Pediatric Nursing (Workbook);;Book;;61550;;5;;2;;1,,,,,,,
627;;0375823018;;Junie B., First Grader;;Book;;249058;;5;;0;;0,,,,,,
628;;9810206380;;Fundamentals of Solid-State Electronics;;Book;;1093060;;0;;3;;1,,,,,,,
629;;1559276827;;The Law of Success, Volume I;;Book;;736360;;5;;4;;6,,,,,,
630;;0815335415;;Real-World Readings in Art Education;;Book;;664428;;5;;2;;0,,,,,,,
631;;1892016222;;Prophecies of the Bible;;Book;;272500;;0;;3;;1,,,,,,,
632;;019527251X;;The Scofield Study Bible;;Book;;338392;;5;;3;;29,,,,,,,
633;;0689714920;;Misty of Chincoteague;;Book;;2745;;5;;5;;54,,,,,,,
634;;038548948X;;Marie Antoinette;;Book;;213692;;5;;8;;55,,,,,,,
635;;155110850X;;The Essential Baking Cookbook (The Essential Series);;Book;;1155659;;0;;2;;1,,,,,,,
636;;B000000NMG;;Picture This;;Music;;20954;;5;;4;;28,,,,,,,
637;;0942349075;;Conflict Resolution in the Middle School;;Book;;599066;;5;;1;;0,,,,,,,
638;;1878857126;;The Classic Dolci of the Italian Jews, A World of Jewish Desserts;;Book;;613310;;5;;4;;0,,,,,,
639;;1590341821;;The Bear;;Book;;2758374;;0;;1;;0,,,,,,,
640;;0553290991;;Nightfall (Bantam Spectra Book);;Book;;136193;;5;;4;;64,,,,,,,
641;;0855328673;;The Art of Decorative Paper Pricking;;Book;;504843;;5;;2;;4,,,,,,,
642;;B000000NMI;;Songs Without Words;;Music;;22875;;5;;10;;9,,,,,,,
643;;0773478957;;Modern Oral Amdo Tibetan;;Book;;1138789;;0;;3;;0,,,,,,,
644;;0405019408;;New Haven Negroes;;Book;;1767673;;0;;0;;0,,,,,,,
645;;B000000NMU;;Perfect Fit;;Music;;50623;;5;;7;;4,,,,,,,
646;;B000000NMK;;On a Starry Night;;Music;;6475;;5;;23;;34,,,,,,,
647;;0740727451;;Swell Style;;Book;;427369;;5;;4;;1,,,,,,,
648;;B000000NMW;;Turtle Island String Quartet;;Music;;42646;;5;;6;;1,,,,,,,
649;;0764315854;;Chinese Country Antiques;;Book;;116071;;5;;2;;3,,,,,,,
650;;1572240571;;Hypnosis for Change;;Book;;147034;;5;;5;;3,,,,,,,
651;;B000000NMS;;A Winter's Solstice, Vol. 6;;Music;;42786;;5;;12;;7,,,,,,
652;;0007116012;;The Art of Living;;Book;;71345;;5;;5;;0,,,,,,,
653;;B00004RFI7;;Cowboy Bebop - Session 2;;DVD;;26906;;5;;5;;28,,,,,,,
654;;0440224489;;The Real Rules;;Book;;8342;;5;;5;;63,,,,,,,
655;;0719057779;;Film Editing;;Book;;825269;;3;;4;;0,,,,,,,
656;;0784017859;;Denise Austin - Hit the Spot;;Video;;1250;;5;;6;;19,,,,,,,
657;;0879759488;;Magic or Medicine?;;Book;;1389455;;0;;2;;0,,,,,,,
658;;0808562797;;Ransom (Laurel Leaf Books);;Book;;680025;;5;;7;;77,,,,,,,
659;;B00005JHXL;;Lean Back;;Music;;485753;;0;;2;;5,,,,,,,
660;;0762102780;;Reader's Digest Complete Guide to Pain Relief;;Book;;358404;;0;;3;;0,,,,,,,
661;;B000003EA7;;Techno Trax, Vol. 1;;Music;;284795;;0;;6;;0,,,,,,
662;;B00005UX4G;;Delights of the Garden;;Music;;118273;;5;;1;;16,,,,,,,
663;;B000005HMO;;Identity, Vol. 2;;Music;;225405;;0;;10;;2,,,,,,
664;;0890847061;;Mountain Born (Pennant);;Book;;449068;;5;;5;;4,,,,,,,
665;;0486420116;;Mohammed and Charlemagne;;Book;;197318;;5;;1;;5,,,,,,,
666;;0810966042;;Art Deco Textiles;;Book;;135330;;5;;4;;0,,,,,,,
667;;0966355881;;Los Angeles Wedding Planner;;Book;;1123590;;0;;3;;0,,,,,,,
668;;0670030643;;The Eyre Affair (Alex Awards (Awards));;Book;;152763;;5;;5;;236,,,,,,,
669;;1929732058;;The Sweetest Gift;;Video;;36978;;0;;9;;2,,,,,,,
670;;0060012404;;The Impressionist;;Book;;833174;;5;;3;;40,,,,,,,
671;;0721635156;;Atlas of Approaches for General Surgery of the Dog and Cat;;Book;;1467991;;0;;7;;1,,,,,,,
672;;6305908028;;Lost Films Of Laurel And Hardy #8;;DVD;;28448;;5;;8;;6,,,,,,,
673;;0964783231;;Beyond the Rainbow Bridge;;Book;;116177;;5;;0;;0,,,,,,,
674;;B00004YN2C;;Serendipity;;Music;;181770;;0;;1;;5,,,,,,,
675;;0846442957;;Sublte Aromatherapy;;Book;;2592019;;0;;0;;0,,,,,,,
676;;1565113306;;Fight Club;;Book;;359382;;5;;5;;551,,,,,,,
677;;0812991923;;Codenotes for Java;;Book;;470944;;5;;5;;2,,,,,,,
678;;0934026262;;Homespun Handknit;;Book;;343360;;5;;2;;14,,,,,,,
679;;6305957800;;Generation Xercise! Debra Minghi's Cardio DJ Club Workout;;Video;;58721;;0;;1;;0,,,,,,,
680;;B00000J6YY;;In The Big Band Mood;;Music;;121257;;0;;1;;12,,,,,,,
681;;0671723014;;Ben Hogan's Five Lessons;;Book;;5559;;5;;3;;87,,,,,,,
682;;1560511567;;Policy on Geometric Design of Highways and Streets 2001;;Book;;479064;;5;;1;;0,,,,,,,
683;;0440221501;;Lightning;;Book;;531001;;5;;4;;36,,,,,,,
684;;185227946X;;Driven;;Book;;790765;;0;;4;;1,,,,,,,
685;;0435086995;;From Assassins to West Side Story;;Book;;275373;;5;;2;;22,,,,,,,
686;;B00004RFIF;;Mystery Science Theater 3000 - The Brain That Wouldn't Die;;DVD;;4312;;5;;14;;51,,,,,,,
687;;0520206150;;Movies As Politics;;Book;;531503;;5;;2;;3,,,,,,,
688;;1590073991;;Path of Daggers (The Wheel of Time, 8);;Book;;569310;;5;;9;;1688,,,,,,
689;;B00004RFIE;;Mystery Science Theater 3000 - Eegah;;DVD;;4681;;5;;14;;81,,,,,,,
690;;B00004RFIC;;Soundstage;;DVD;;18726;;5;;8;;7,,,,,,,
691;;B00004RFIB;;Toddlers Sing Storytime;;Music;;110956;;5;;9;;7,,,,,,,
692;;B000051VPY;;Deluxe Edition;;Music;;104487;;5;;9;;6,,,,,,,
694;;0684827948;;The MAN WHO ONCE WAS WHIZZER WHITE;;Book;;196493;;5;;3;;6,,,,,,,
695;;073820188X;;Your Amazing Newborn (A Merloyd Lawrence Book);;Book;;52036;;5;;3;;10,,,,,,,
696;;013099541X;;Effective Literacy Instruction K-8;;Book;;142606;;5;;4;;1,,,,,,,
697;;0534368190;;Social and Personality Development;;Book;;437568;;5;;5;;2,,,,,,,
698;;1884910394;;Fiction Writer's Workshop;;Book;;121895;;5;;3;;16,,,,,,,
699;;0764153250;;The Healing Labyrinth;;Book;;251296;;5;;4;;0,,,,,,,
700;;0915035162;;Signing Naturally;;Book;;92484;;5;;2;;0,,,,,,,
701;;0373764537;;Beckett's Cinderella (Silhouette Desire, 1453);;Book;;966497;;0;;3;;4,,,,,,
702;;0393320030;;On Becoming a Novelist;;Book;;71327;;5;;6;;15,,,,,,,
703;;0849302471;;Analog BiCMOS Design;;Book;;1462799;;0;;3;;1,,,,,,,
704;;0631164014;;On Ethics and Economics;;Book;;409189;;5;;6;;4,,,,,,,
705;;0930588185;;Earth Manual;;Book;;757280;;5;;6;;2,,,,,,,
706;;0785247599;;Just The Faq*s About The Bible;;Book;;686222;;0;;3;;1,,,,,,,
707;;0471546097;;Semiconductor Sensors;;Book;;826978;;3;;3;;0,,,,,,,
708;;068982176X;;Thunder From the Clear Sky;;Book;;952957;;0;;2;;0,,,,,,,
709;;0823414507;;Look Out, Jack! the Giant Is Back;;Book;;623827;;5;;4;;1,,,,,,
710;;079382804X;;A New Owners Guide to Cavalier King Charles Spaniels (New Owner's Guide To...);;Book;;95231;;5;;2;;7,,,,,,,
711;;1853915262;;Woodlands in Cross Stitch (Cross Stitch Ser);;Book;;1308250;;0;;2;;0,,,,,,,
712;;0789720817;;Official PrintMaster Guide (Que-Consumer-Other);;Book;;479288;;0;;6;;1,,,,,,,
713;;1566891183;;Club Revelation;;Book;;1074282;;0;;2;;2,,,,,,,
714;;0805840915;;Techniques of Event History Modeling;;Book;;311456;;5;;5;;0,,,,,,,
715;;0312291612;;Lord Minimus;;Book;;600627;;4;;4;;4,,,,,,,
716;;0374177171;;Inventing Paradise;;Book;;441432;;5;;6;;2,,,,,,,
717;;0800629779;;Competency-Based Counseling;;Book;;284980;;5;;2;;1,,,,,,,
718;;B000001W2B;;Tchaikovsky, Beethoven, Vivaldi (Box Set);;Music;;485501;;0;;19;;0,,,,,
719;;9622930093;;Chinese Bible-FL;;Book;;1241761;;5;;3;;3,,,,,,,
720;;B000001W2K;;Great American Legends;;Music;;136970;;0;;7;;2,,,,,,,
721;;019521563X;;Oxford Desk Reference Atlas;;Book;;1188457;;0;;4;;1,,,,,,,
722;;B000001W2I;;Great Movie Themes [Laserlight];;Music;;148981;;5;;16;;4,,,,,,,
723;;0613099613;;Buenas Noches, Luna;;Book;;692653;;5;;7;;15,,,,,,
724;;1888692057;;Just David (Whole-Hearted Family Classics Collection) (Whole-Hearted Family Classics Collection);;Book;;137116;;5;;2;;25,,,,,,,
725;;0700715010;;The Kam People of China;;Book;;1753160;;0;;2;;0,,,,,,,
726;;0618043608;;American Government;;Book;;549450;;1;;3;;0,,,,,,,
727;;0380820994;;Vineyard Shadows;;Book;;292881;;5;;4;;9,,,,,,,
728;;0851779166;;74-Gun Ship Bellona (Anatomy of the Ship);;Book;;434637;;5;;5;;0,,,,,,,
729;;B000001W2T;;Soulful Christmas [Laserlight Box Set];;Music;;269979;;0;;17;;1,,,,,,,
730;;6304069235;;France;;Video;;90660;;0;;8;;0,,,,,,,
731;;0394547942;;Teresa of Avila;;Book;;673917;;5;;7;;20,,,,,,,
732;;B00006JMAP;;The Acid Gospel Experience;;Music;;40886;;1;;4;;2,,,,,,,
733;;B00000322V;;Hyper Civilizado (Rmxs);;Music;;56187;;5;;2;;3,,,,,,,
734;;B00006JMAT;;Soft Sounds;;Music;;92051;;5;;2;;1,,,,,,,
735;;0534385656;;Biology;;Book;;193570;;5;;2;;2,,,,,,,
736;;0749430656;;Education for Values;;Book;;1926474;;0;;5;;0,,,,,,,
737;;0804010544;;Aquamarine Blue 5;;Book;;47571;;5;;4;;3,,,,,,,
738;;0879734094;;Faces of Holiness II;;Book;;423418;;5;;3;;7,,,,,,,
739;;1570544700;;The Adventures of Brenda Bender;;Book;;543937;;2;;2;;2,,,,,,,
740;;0071358978;;How to Solve Word Problems in Calculus;;Book;;162792;;5;;4;;3,,,,,,,
741;;6300269833;;Cleopatra Jones;;Video;;15484;;5;;11;;13,,,,,,,
742;;1565046862;;Aberrant;;Book;;742145;;0;;2;;1,,,,,,,
743;;0826447643;;The Forgotten Millions;;Book;;666991;;5;;3;;6,,,,,,,
744;;0345451767;;The Long Life Cookbook;;Book;;672195;;4;;5;;0,,,,,,,
745;;1558746374;;Chicken Soup for the Teenage Soul Journal (Chicken Soup for the Soul);;Book;;233069;;5;;5;;25,,,,,,,
746;;6305808155;;Ilsa - The Wicked Warden;;DVD;;29372;;5;;2;;18,,,,,,,
747;;987931610X;;Ayer No Ha Terminado Todavia, El;;Book;;2114892;;0;;1;;0,,,,,,
748;;B00005QVUT;;Rediscovering the Labyrinth;;Video;;35800;;0;;4;;0,,,,,,,
749;;0830830235;;Exodus (Lifeguide Bible Studies);;Book;;359832;;3;;4;;0,,,,,,,
750;;0875526500;;Faith in the Face of Apostasy;;Book;;553816;;5;;5;;1,,,,,,,
751;;0765605066;;China's Military Faces the Future (Studies on Contemporary China);;Book;;898343;;0;;5;;1,,,,,,,
752;;0520013549;;Wittgenstein Lectures and Conversations on Aesthetics, Psychology, and Religious Belief;;Book;;216067;;5;;2;;2,,,,,
753;;B000027V2G;;That's Life;;Music;;73116;;5;;7;;2,,,,,,,
754;;0803947224;;Emotions and Fieldwork (Qualitative Research Methods);;Book;;617198;;1;;4;;0,,,,,,,
755;;0757907342;;Where Are They Now;;Book;;118394;;0;;2;;0,,,,,,,
756;;B000009LCF;;Schubert, Haydn;;Music;;181238;;5;;8;;0,,,,,,
757;;076442095X;;Instant Skits for Children's Ministry;;Book;;518600;;5;;4;;1,,,,,,,
758;;B00005RT3I;;The Five Heartbeats;;Video;;22110;;5;;21;;65,,,,,,,
759;;B00005QVUC;;Variations-Music for Ballet Class;;Music;;171347;;0;;3;;0,,,,,,,
760;;0538722487;;College Keyboarding,Microsoft Word 2000, Lessons 1-30;;Book;;736415;;5;;6;;1,,,,,
761;;B00005QVUN;;The Living Edens;;Music;;286452;;0;;3;;3,,,,,,,
762;;B00005QVUM;;Washed Up and Through the Ringer;;Music;;71143;;5;;5;;7,,,,,,,
763;;B000027V2R;;Tiger Man;;Music;;117423;;5;;7;;4,,,,,,,
764;;B00005QVUH;;Zeugma;;Music;;298234;;0;;4;;1,,,,,,,
765;;0806522402;;Marilyn-Her Life in Her Own Words;;Book;;640615;;5;;8;;11,,,,,,,
766;;B00004Y6SL;;Next to You;;Music;;119771;;5;;2;;7,,,,,,,
767;;0140442634;;Nana;;Book;;156654;;5;;2;;13,,,,,,,
768;;1572810955;;Tarot of a Moon Garden;;Book;;439333;;5;;2;;8,,,,,,,
769;;B00005YTRC;;Lanechange;;Music;;24431;;0;;2;;7,,,,,,,
770;;B00005B7DP;;Essex Boys;;Video;;62680;;5;;9;;10,,,,,,,
771;;B00004Y6SH;;Maria Muldaur's Music for Lovers;;Music;;81998;;5;;2;;1,,,,,,,
772;;B00000DCXD;;Devil Without a Cause [Clean];;Music;;104471;;5;;4;;67,,,,,,,
773;;B00005YTRF;;The Yellow Room;;Music;;425340;;0;;2;;0,,,,,,,
774;;B00005YTRG;;Essential Collection;;Music;;254489;;0;;2;;1,,,,,,,
775;;0590472674;;The Great Fire (Newbery Honor Book);;Book;;27174;;5;;1;;14,,,,,,,
776;;0684843935;;Child and Adolescent Treatment for Social Work Practice;;Book;;719045;;5;;5;;1,,,,,,,
777;;B00005YTRI;;American Troubadour;;Music;;76594;;5;;2;;1,,,,,,,
778;;B00005YTRK;;Ceol More;;Music;;59782;;5;;6;;4,,,,,,,
779;;B00005YTRJ;;At Home and on the Range;;Music;;23756;;5;;6;;4,,,,,,,
780;;B00005YTRM;;Tropical Nights;;Music;;107371;;5;;4;;11,,,,,,,
781;;B00005YTRL;;Bea Arthur on Broadway - Just Between Friends;;Music;;29879;;5;;12;;28,,,,,,,
782;;0374126445;;Colony Girl;;Book;;346315;;0;;3;;8,,,,,,,
783;;B00005YTRU;;Live At Donte's;;Music;;145189;;2;;3;;0,,,,,,,
784;;B00005YTRT;;This World Just Won't Leave You Alone;;Music;;105257;;5;;3;;11,,,,,,,
785;;B00005YTRW;;Sing A Powerful Song;;Music;;28777;;5;;7;;5,,,,,,,
786;;0767013395;;Ernest Hemingway - Wrestling With Life;;Video;;15181;;5;;5;;3,,,,,,,
787;;B00005YTRX;;Songs from the Sun Street;;Music;;29225;;5;;7;;7,,,,,,,
788;;B00004Y6SW;;Rush Hour;;Music;;178484;;0;;3;;3,,,,,,,
789;;1555973779;;Halls of Fame;;Book;;48215;;5;;3;;124,,,,,,,
790;;0807120820;;Freedom's Lawmakers;;Book;;815701;;0;;6;;0,,,,,,,
791;;1583030514;;The Midwife's Apprentice;;Book;;2970849;;0;;0;;0,,,,,,,
792;;0312865325;;The Summoning God;;Book;;502492;;5;;3;;9,,,,,,,
793;;0672324245;;Sams Teach Yourself FreeBSD in 24 Hours;;Book;;405617;;5;;3;;6,,,,,,,
794;;0745609252;;The Machine at Work;;Book;;325499;;0;;6;;1,,,,,,,
795;;B00004TLSK;;Bent [Australia];;Music;;211043;;5;;6;;4,,,,,,,
796;;B000051T8A;;The Best of Paco De Lucia;;Music;;447152;;0;;0;;0,,,,,,,
797;;0060937661;;Faded Coat of Blue;;Book;;852610;;5;;2;;62,,,,,,,
798;;B0000516SP;;Street Fighter III;;Music;;22170;;0;;3;;7,,,,,,,
799;;B0000516SU;;Verdi;;Music;;272220;;0;;4;;0,,,,,,,
800;;0152164936;;Platypus (Platypus);;Book;;646741;;5;;4;;2,,,,,,,
801;;0962850551;;Coast Redwood;;Book;;120779;;5;;3;;2,,,,,,,
802;;B00005YTR7;;Hullabaloo, Vols. 9-12;;DVD;;29488;;5;;10;;2,,,,,,
803;;B0000516SW;;Harry the Bastard Presents Club H, Vol. 2;;Music;;157161;;5;;2;;7,,,,,,
804;;B00004Y6S5;;Nightshift;;Music;;63358;;5;;3;;10,,,,,,,
805;;B00004Y6S6;;The New Noise Theology;;Music;;137813;;5;;5;;2,,,,,,,
806;;B00005YTR8;;The Adventures of Sherlock Holmes,  Vol. 4 (The Greek Interpreter / The Norwood Builder);;DVD;;12423;;5;;13;;11,,,,,,
807;;B00004Y6S7;;Modern Answers to Old Problems;;Music;;56056;;4;;5;;3,,,,,,,
808;;B00004TLSQ;;The Best of the Royal Guardsmen;;Music;;74654;;5;;5;;3,,,,,,,
809;;B00004Y6S1;;New American Gospel;;Music;;3150;;5;;3;;65,,,,,,,
810;;0915707322;;Using Surveys to Value Public Goods;;Book;;82062;;5;;9;;1,,,,,,,
811;;0823681297;;Lacan and Language;;Book;;1046613;;0;;2;;0,,,,,,,
812;;B00004Y6S3;;A Love Affair;;Music;;17485;;5;;8;;16,,,,,,,
813;;1563894815;;Transmetropolitan Vol. 2;;Book;;17802;;5;;3;;18,,,,,,,
814;;0805044108;;Ev'Ry Time I Feel the Spirit;;Book;;91659;;5;;2;;3,,,,,,,
815;;0674251156;;The Emperor's Four Treasuries;;Book;;952243;;0;;2;;0,,,,,,,
816;;9505600380;;Psicoterapia De Grupo En Ninos Y Adolescentes;;Book;;1943033;;0;;2;;0,,,,,,,
817;;0439162327;;Ready-to-Go Reproducibles;;Book;;692186;;3;;3;;0,,,,,,,
818;;0553579061;;Time Beyond Beginning (First Americans Saga);;Book;;55779;;5;;1;;12,,,,,,,
819;;1550810804;;Waiting for Time;;Book;;322547;;5;;2;;3,,,,,,,
820;;9998251605;;Rope Rescue Manual;;Book;;2943034;;0;;0;;0,,,,,,,
821;;0374350671;;Moses Goes to A Concert;;Book;;373474;;5;;6;;5,,,,,,,
822;;0760313016;;The Sas Training Manual;;Book;;275289;;5;;3;;2,,,,,,,
823;;B00005B7D0;;Stalker;;DVD;;56486;;0;;13;;2,,,,,,,
824;;0553288105;;The Gods Themselves;;Book;;45996;;5;;3;;67,,,,,,,
825;;0893572152;;Supplemental Materials for First Year Polish;;Book;;998297;;0;;1;;0,,,,,,,
826;;0805053093;;The Satanic Verses;;Book;;269712;;5;;4;;178,,,,,,,
827;;0879736631;;Called to Serve;;Book;;196470;;2;;3;;1,,,,,,,
828;;B000002VT3;;Reverence;;Music;;47828;;5;;4;;34,,,,,,,
829;;0140275754;;The Faith Factor;;Book;;47086;;5;;3;;1,,,,,,,
830;;0736906126;;How Is Jesus Different from Other Religious Leaders? (Examine the Evidence);;Book;;478794;;5;;3;;0,,,,,,,
831;;158851692X;;Faith in a Mustard Seed;;Book;;1729948;;0;;3;;3,,,,,,,
832;;0971525633;;Camilo Cienfuegos;;Book;;1117037;;0;;4;;0,,,,,,,
833;;0865055424;;Endangered Island Animals (The Endangered Animals Series);;Book;;1383608;;0;;3;;0,,,,,,,
834;;1560327146;;Principles of Solar Engineering;;Book;;663776;;5;;6;;0,,,,,,,
835;;B00006GO90;;My Town;;Music;;5017;;5;;2;;25,,,,,,,
836;;1590030052;;Magick Stamp Kit;;Book;;241036;;0;;1;;3,,,,,,,
837;;0736902066;;Before You Remarry;;Book;;49601;;5;;3;;3,,,,,,,
838;;1563899795;;Batman;;Book;;118527;;5;;3;;0,,,,,,,
839;;1842271377;;Gospel in Esther;;Book;;2389666;;0;;3;;0,,,,,,,
840;;1882931602;;Serpieri the Sweet Smell of Woman;;Book;;168779;;5;;1;;2,,,,,,,
841;;1860743242;;Desktop Digital Studio (Sound on Sound);;Book;;602014;;3;;5;;2,,,,,,,
842;;B00004Y76A;;28/6/00 - Naval Museum, Stockholm, Sweden;;Music;;67532;;5;;6;;10,,,,,
843;;B00000INBI;;Pleasurecraft;;DVD;;27268;;5;;11;;5,,,,,,,
844;;0810965763;;Hiroshige Fan Prints (Far Eastern Series);;Book;;978797;;0;;4;;2,,,,,,,
845;;1557997462;;Daily Math Practice;;Book;;195771;;5;;1;;0,,,,,,,
846;;0316779059;;The Baby Book;;Book;;24920;;5;;6;;542,,,,,,,
847;;B000055WRS;;Bucks Fizz - Greatest Hits;;Music;;363956;;0;;0;;0,,,,,,,
848;;0786807903;;Waiting to Disappear;;Book;;1098302;;0;;5;;6,,,,,,,
849;;0520072243;;Toxics A to Z;;Book;;66599;;5;;2;;2,,,,,,,
850;;0836191021;;A Simple Christmas;;Book;;1177784;;0;;2;;0,,,,,,,
851;;1870979478;;Vw Bus Custom Handbook;;Book;;274489;;5;;4;;1,,,,,,,
852;;0451407539;;Texas Glory (Topaz Historical Romance);;Book;;189726;;5;;2;;18,,,,,,,
853;;B00004TREJ;;The Mercury Years;;Music;;227462;;0;;4;;1,,,,,,,
854;;B00000INBZ;;Terry Pratchett's Discworld - Wyrd Sisters;;Video;;14952;;5;;3;;53,,,,,,,
855;;B00005QG4X;;Now It's Overhead;;Music;;81782;;5;;0;;0,,,,,,,
856;;B00000IC81;;W.C. Fields;;DVD;;51537;;5;;11;;15,,,,,,,
857;;1930395035;;Manners By Michele, Volume 4; How to Set the Table;;Video;;57824;;0;;2;;0,,,,,,
858;;0814405657;;The Fearless Executive;;Book;;186729;;2;;6;;8,,,,,,,
859;;0876053886;;The Shih Tzu;;Book;;140352;;5;;2;;5,,,,,,,
860;;0312983220;;Area 7;;Book;;147191;;5;;2;;80,,,,,,,
861;;0790611724;;Radio Science Observing, Vol. 2;;Book;;1067056;;1;;4;;4,,,,,,
862;;B00000INB5;;Firm Arms & Abs;;Video;;6548;;5;;6;;11,,,,,,,
863;;0452267250;;The Richest Man in Babylon;;Book;;41024;;5;;10;;258,,,,,,,
864;;B00000INB3;;Karen Voight - Pure & Simple Stretch;;Video;;10261;;5;;5;;18,,,,,,,
865;;B00000INB1;;Karen Voight - Energy Sprint;;Video;;4424;;5;;4;;33,,,,,,,
866;;B00000INB2;;Karen Voight - Great Weighted Workout;;Video;;10497;;5;;4;;18,,,,,,,
867;;0970348002;;Rope Around The World;;Video;;73201;;0;;3;;8,,,,,,,
868;;B00000INB0;;Strong & Smooth Moves;;Video;;26817;;4;;4;;11,,,,,,,
869;;0966880706;;My Wife Doesn't Cook (A Survival Guide For Men);;Book;;233894;;0;;2;;3,,,,,,,
870;;0691049351;;The Challenge of Global Capitalism;;Book;;588433;;5;;14;;6,,,,,,,
871;;0871316528;;One to One;;Book;;324122;;5;;3;;2,,,,,,,
872;;0873532414;;How to Evaluate Progress in Problem Solving/360 (Nctm How to-- Series);;Book;;629004;;3;;0;;0,,,,,,,
873;;6304907761;;The Best of The Simpsons, Boxed Set 3;;Video;;18418;;5;;4;;9,,,,,,
874;;0811812448;;Dream Carver;;Book;;178074;;5;;2;;0,,,,,,,
875;;0735521883;;E-Business Legal Handbook 2002;;Book;;2201897;;0;;6;;2,,,,,,,
876;;074340730X;;The Secrets Of Frank Herbert'S Dune;;Book;;214038;;5;;3;;12,,,,,,,
877;;0715621653;;Justinian's Institutes;;Book;;1840177;;0;;0;;0,,,,,,,
878;;0689818971;;Miss Tizzy (Aladdin Picture Books);;Book;;286160;;5;;5;;3,,,,,,,
879;;6302712998;;The Lawrence Welk Show - Live from Hawaii;;Video;;13463;;5;;2;;0,,,,,,,
880;;0449001954;;Murder at the Library of Congress (Capital Crimes (Paperback));;Book;;180475;;5;;4;;15,,,,,,,
881;;B000009ELJ;;The Howling;;Video;;4351;;5;;3;;24,,,,,,,
882;;0028637127;;Frommer's Adventure Guides--Central America, 1st Edition (Frommer Other);;Book;;477645;;1;;8;;0,,,,,,
883;;8408044133;;La Mujer de Mi Hermano;;Book;;1168697;;5;;3;;2,,,,,,,
884;;0195099621;;Donors, Devotees, and the Daughters of God;;Book;;686883;;0;;9;;1,,,,,
885;;0945903375;;The Legend of Pfizer;;Book;;209718;;5;;6;;0,,,,,,,
886;;0375403493;;Which Lie Did I Tell?;;Book;;178196;;5;;4;;45,,,,,,,
887;;6302598869;;Dixie Carter's Unworkout;;Video;;3361;;5;;5;;10,,,,,,,
888;;0521474655;;Randomized Algorithms (Cambridge International Series on Parallel Computation);;Book;;149230;;5;;7;;5,,,,,,,
889;;0262631997;;Insights of Genius;;Book;;151781;;5;;6;;2,,,,,,,
890;;1581801459;;Decorative Mini Murals You Can Paint;;Book;;262524;;5;;4;;2,,,,,,,
891;;8174790357;;Pak Proxy War;;Book;;1433995;;0;;3;;8,,,,,,,
892;;B000060OT1;;Bedlam;;Music;;152282;;5;;2;;5,,,,,,,
893;;0130351288;;Network Security Essentials (2nd Edition);;Book;;268197;;5;;10;;4,,,,,,,
894;;B0000072I1;;Tab in the Ocean;;Music;;167380;;5;;3;;5,,,,,,,
895;;B0000072I3;;Journey to the Centre of the Eye;;Music;;154473;;5;;3;;7,,,,,,,
896;;0395913756;;Fighting For Honor;;Book;;144238;;5;;2;;1,,,,,,,
